time,Xm
1170.6,-8.340761332
1170.7,-8.345873633
1170.8,-8.350978407
1170.9,-8.356075636
1171,-8.361165307
1171.1,-8.366247403
1171.2,-8.37132191
1171.3,-8.376388812
1171.4,-8.381448094
1171.5,-8.386499742
1171.6,-8.391543741
1171.7,-8.396580075
1171.8,-8.401608729
1171.9,-8.40662969
1172,-8.411642942
1172.1,-8.416648471
1172.2,-8.421646262
1172.3,-8.4266363
1172.4,-8.431618571
1172.5,-8.43659306
1172.6,-8.441559754
1172.7,-8.446518637
1172.8,-8.451469695
1172.9,-8.456412914
1173,-8.46134828
1173.1,-8.466275778
1173.2,-8.471195395
1173.3,-8.476107116
1173.4,-8.481010927
1173.5,-8.485906814
1173.6,-8.490794763
1173.7,-8.495674761
1173.8,-8.500546793
1173.9,-8.505410845
1174,-8.510266904
1174.1,-8.515114955
1174.2,-8.519954986
1174.3,-8.524786983
1174.4,-8.529610931
1174.5,-8.534426817
1174.6,-8.539234628
1174.7,-8.544034349
1174.8,-8.548825969
1174.9,-8.553609472
1175,-8.558384846
1175.1,-8.563152078
1175.2,-8.567911154
1175.3,-8.57266206
1175.4,-8.577404785
1175.5,-8.582139315
1175.6,-8.586865636
1175.7,-8.591583736
1175.8,-8.596293602
1175.9,-8.600995221
1176,-8.60568858
1176.1,-8.610373666
1176.2,-8.615050465
1176.3,-8.619718966
1176.4,-8.624379156
1176.5,-8.629031021
1176.6,-8.63367455
1176.7,-8.638309729
1176.8,-8.642936547
1176.9,-8.64755499
1177,-8.652165046
1177.1,-8.656766703
1177.2,-8.661359948
1177.3,-8.665944769
1177.4,-8.670521153
1177.5,-8.675089089
1177.6,-8.679648563
1177.7,-8.684199563
1177.8,-8.688742077
1177.9,-8.693276094
1178,-8.6978016
1178.1,-8.702318584
1178.2,-8.706827034
1178.3,-8.711326938
1178.4,-8.715818284
1178.5,-8.72030106
1178.6,-8.724775254
1178.7,-8.729240854
1178.8,-8.733697849
1178.9,-8.738146227
1179,-8.742585976
1179.1,-8.747017085
1179.2,-8.751439543
1179.3,-8.755853337
1179.4,-8.760258456
1179.5,-8.76465489
1179.6,-8.769042627
1179.7,-8.773421655
1179.8,-8.777791964
1179.9,-8.782153542
1180,-8.786506378
1180.1,-8.790850461
1180.2,-8.79518578
1180.3,-8.799512323
1180.4,-8.80383008
1180.5,-8.808139041
1180.6,-8.812439193
1180.7,-8.816730527
1180.8,-8.821013031
1180.9,-8.825286694
1181,-8.829551507
1181.1,-8.833807457
1181.2,-8.838054536
1181.3,-8.842292731
1181.4,-8.846522032
1181.5,-8.850742429
1181.6,-8.854953912
1181.7,-8.859156469
1181.8,-8.863350091
1181.9,-8.867534767
1182,-8.871710486
1182.1,-8.875877239
1182.2,-8.880035014
1182.3,-8.884183801
1182.4,-8.888323591
1182.5,-8.892454371
1182.6,-8.896576133
1182.7,-8.900688865
1182.8,-8.904792558
1182.9,-8.9088872
1183,-8.912972782
1183.1,-8.917049293
1183.2,-8.921116723
1183.3,-8.925175062
1183.4,-8.929224299
1183.5,-8.933264423
1183.6,-8.937295426
1183.7,-8.941317297
1183.8,-8.945330025
1183.9,-8.949333601
1184,-8.953328015
1184.1,-8.957313257
1184.2,-8.961289317
1184.3,-8.965256185
1184.4,-8.969213852
1184.5,-8.973162307
1184.6,-8.977101542
1184.7,-8.981031545
1184.8,-8.984952308
1184.9,-8.988863822
1185,-8.992766075
1185.1,-8.996659059
1185.2,-9.000542763
1185.3,-9.004417179
1185.4,-9.008282296
1185.5,-9.012138105
1185.6,-9.015984597
1185.7,-9.019821761
1185.8,-9.023649588
1185.9,-9.027468069
1186,-9.031277195
1186.1,-9.035076955
1186.2,-9.03886734
1186.3,-9.042648341
1186.4,-9.046419949
1186.5,-9.050182155
1186.6,-9.053934948
1186.7,-9.05767832
1186.8,-9.061412261
1186.9,-9.065136762
1187,-9.068851815
1187.1,-9.072557409
1187.2,-9.076253535
1187.3,-9.079940184
1187.4,-9.083617347
1187.5,-9.087285015
1187.6,-9.090943179
1187.7,-9.094591828
1187.8,-9.098230955
1187.9,-9.101860549
1188,-9.105480602
1188.1,-9.109091105
1188.2,-9.112692048
1188.3,-9.116283423
1188.4,-9.11986522
1188.5,-9.123437431
1188.6,-9.127000046
1188.7,-9.130553057
1188.8,-9.134096455
1188.9,-9.13763023
1189,-9.141154375
1189.1,-9.144668879
1189.2,-9.148173735
1189.3,-9.151668933
1189.4,-9.155154465
1189.5,-9.158630322
1189.6,-9.162096495
1189.7,-9.165552977
1189.8,-9.168999757
1189.9,-9.172436827
1190,-9.17586418
1190.1,-9.179281805
1190.2,-9.182689695
1190.3,-9.18608784
1190.4,-9.189476232
1190.5,-9.192854862
1190.6,-9.196223722
1190.7,-9.199582803
1190.8,-9.202932096
1190.9,-9.206271592
1191,-9.209601283
1191.1,-9.212921161
1191.2,-9.216231216
1191.3,-9.219531441
1191.4,-9.222821826
1191.5,-9.226102363
1191.6,-9.229373045
1191.7,-9.232633861
1191.8,-9.235884804
1191.9,-9.239125866
1192,-9.242357037
1192.1,-9.24557831
1192.2,-9.248789676
1192.3,-9.251991126
1192.4,-9.255182653
1192.5,-9.258364249
1192.6,-9.261535903
1192.7,-9.26469761
1192.8,-9.267849359
1192.9,-9.270991144
1193,-9.274122955
1193.1,-9.277244785
1193.2,-9.280356626
1193.3,-9.283458469
1193.4,-9.286550307
1193.5,-9.289632131
1193.6,-9.292703934
1193.7,-9.295765707
1193.8,-9.298817442
1193.9,-9.301859131
1194,-9.304890767
1194.1,-9.307912341
1194.2,-9.310923844
1194.3,-9.31392527
1194.4,-9.316916609
1194.5,-9.319897854
1194.6,-9.322868996
1194.7,-9.325830028
1194.8,-9.32878094
1194.9,-9.331721727
1195,-9.334652378
1195.1,-9.337572887
1195.2,-9.340483244
1195.3,-9.343383443
1195.4,-9.346273475
1195.5,-9.349153333
1195.6,-9.352023008
1195.7,-9.354882492
1195.8,-9.357731777
1195.9,-9.360570857
1196,-9.363399722
1196.1,-9.366218365
1196.2,-9.369026778
1196.3,-9.371824954
1196.4,-9.374612884
1196.5,-9.377390561
1196.6,-9.380157977
1196.7,-9.382915124
1196.8,-9.385661995
1196.9,-9.388398581
1197,-9.391124876
1197.1,-9.39384087
1197.2,-9.396546558
1197.3,-9.39924193
1197.4,-9.40192698
1197.5,-9.4046017
1197.6,-9.407266082
1197.7,-9.409920119
1197.8,-9.412563803
1197.9,-9.415197128
1198,-9.417820084
1198.1,-9.420432666
1198.2,-9.423034865
1198.3,-9.425626674
1198.4,-9.428208086
1198.5,-9.430779093
1198.6,-9.433339688
1198.7,-9.435889864
1198.8,-9.438429613
1198.9,-9.440958928
1199,-9.443477802
1199.1,-9.445986227
1199.2,-9.448484197
1199.3,-9.450971702
1199.4,-9.453448738
1199.5,-9.455915294
1199.6,-9.458371366
1199.7,-9.460816944
1199.8,-9.463252022
1199.9,-9.465676592
1200,-9.468090647
1200.1,-9.47049418
1200.2,-9.472887182
1200.3,-9.475269648
1200.4,-9.477641569
1200.5,-9.480002938
1200.6,-9.482353748
1200.7,-9.484693991
1200.8,-9.487023661
1200.9,-9.48934275
1201,-9.491651251
1201.1,-9.493949157
1201.2,-9.49623646
1201.3,-9.498513154
1201.4,-9.50077923
1201.5,-9.503034683
1201.6,-9.505279505
1201.7,-9.507513688
1201.8,-9.509737227
1201.9,-9.511950112
1202,-9.514152338
1202.1,-9.516343898
1202.2,-9.518524783
1202.3,-9.520694987
1202.4,-9.522854503
1202.5,-9.525003324
1202.6,-9.527141442
1202.7,-9.52926885
1202.8,-9.531385542
1202.9,-9.533491509
1203,-9.535586746
1203.1,-9.537671245
1203.2,-9.539744998
1203.3,-9.541807999
1203.4,-9.54386024
1203.5,-9.545901714
1203.6,-9.547932414
1203.7,-9.549952332
1203.8,-9.551961463
1203.9,-9.553959797
1204,-9.55594733
1204.1,-9.557924052
1204.2,-9.559889958
1204.3,-9.561845039
1204.4,-9.563789289
1204.5,-9.565722701
1204.6,-9.567645267
1204.7,-9.56955698
1204.8,-9.571457834
1204.9,-9.573347819
1205,-9.575226931
1205.1,-9.57709516
1205.2,-9.578952501
1205.3,-9.580798945
1205.4,-9.582634486
1205.5,-9.584459116
1205.6,-9.586272828
1205.7,-9.588075616
1205.8,-9.589867471
1205.9,-9.591648386
1206,-9.593418356
1206.1,-9.595177371
1206.2,-9.596925426
1206.3,-9.598662513
1206.4,-9.600388624
1206.5,-9.602103753
1206.6,-9.603807893
1206.7,-9.605501037
1206.8,-9.607183177
1206.9,-9.608854306
1207,-9.610514418
1207.1,-9.612163505
1207.2,-9.61380156
1207.3,-9.615428575
1207.4,-9.617044545
1207.5,-9.618649462
1207.6,-9.620243318
1207.7,-9.621826106
1207.8,-9.62339782
1207.9,-9.624958453
1208,-9.626507997
1208.1,-9.628046444
1208.2,-9.629573789
1208.3,-9.631090024
1208.4,-9.632595142
1208.5,-9.634089135
1208.6,-9.635571998
1208.7,-9.637043722
1208.8,-9.6385043
1208.9,-9.639953726
1209,-9.641391993
1209.1,-9.642819094
1209.2,-9.644235021
1209.3,-9.645639767
1209.4,-9.647033327
1209.5,-9.648415691
1209.6,-9.649786855
1209.7,-9.651146809
1209.8,-9.652495549
1209.9,-9.653833065
1210,-9.655159352
1210.1,-9.656474402
1210.2,-9.657778208
1210.3,-9.659070763
1210.4,-9.660352059
1210.5,-9.66162209
1210.6,-9.662880849
1210.7,-9.664128327
1210.8,-9.665364519
1210.9,-9.666589416
1211,-9.667803013
1211.1,-9.669005301
1211.2,-9.670196275
1211.3,-9.671375925
1211.4,-9.672544246
1211.5,-9.673701231
1211.6,-9.674846872
1211.7,-9.675981163
1211.8,-9.677104096
1211.9,-9.678215665
1212,-9.679315862
1212.1,-9.680404681
1212.2,-9.681482115
1212.3,-9.682548156
1212.4,-9.683602799
1212.5,-9.684646036
1212.6,-9.685677861
1212.7,-9.686698266
1212.8,-9.687707245
1212.9,-9.688704791
1213,-9.689690897
1213.1,-9.690665555
1213.2,-9.691628761
1213.3,-9.692580505
1213.4,-9.693520783
1213.5,-9.694449587
1213.6,-9.69536691
1213.7,-9.696272745
1213.8,-9.697167087
1213.9,-9.698049927
1214,-9.69892126
1214.1,-9.699781078
1214.2,-9.700629375
1214.3,-9.701466144
1214.4,-9.702291379
1214.5,-9.703105072
1214.6,-9.703907218
1214.7,-9.704697808
1214.8,-9.705476837
1214.9,-9.706244298
1215,-9.707000182
1215.1,-9.707744485
1215.2,-9.708477198
1215.3,-9.709198315
1215.4,-9.709907829
1215.5,-9.710605733
1215.6,-9.71129202
1215.7,-9.711966682
1215.8,-9.712629714
1215.9,-9.713281108
1216,-9.713920856
1216.1,-9.714548952
1216.2,-9.715165389
1216.3,-9.71577016
1216.4,-9.716363257
1216.5,-9.716944674
1216.6,-9.717514403
1216.7,-9.718072437
1216.8,-9.71861877
1216.9,-9.719153393
1217,-9.719676299
1217.1,-9.720187481
1217.2,-9.720686932
1217.3,-9.721174644
1217.4,-9.721650611
1217.5,-9.722114824
1217.6,-9.722567276
1217.7,-9.72300796
1217.8,-9.723436869
1217.9,-9.723853994
1218,-9.724259329
1218.1,-9.724652866
1218.2,-9.725034598
1218.3,-9.725404517
1218.4,-9.725762616
1218.5,-9.726108887
1218.6,-9.726443322
1218.7,-9.726765915
1218.8,-9.727076658
1218.9,-9.727375543
1219,-9.727662562
1219.1,-9.727937708
1219.2,-9.728200974
1219.3,-9.728452351
1219.4,-9.728691831
1219.5,-9.728919409
1219.6,-9.729135074
1219.7,-9.729338821
1219.8,-9.729530641
1219.9,-9.729710527
1220,-9.72987847
1220.1,-9.730034464
1220.2,-9.7301785
1220.3,-9.730310571
1220.4,-9.730430668
1220.5,-9.730538785
1220.6,-9.730634913
1220.7,-9.730719045
1220.8,-9.730791172
1220.9,-9.730851288
1221,-9.730899383
1221.1,-9.730935452
1221.2,-9.730959485
1221.3,-9.730971474
1221.4,-9.730971413
1221.5,-9.730959293
1221.6,-9.730935106
1221.7,-9.730898845
1221.8,-9.730850501
1221.9,-9.730790067
1222,-9.730717535
1222.1,-9.730632898
1222.2,-9.730536146
1222.3,-9.730427272
1222.4,-9.730306269
1222.5,-9.730173128
1222.6,-9.730027841
1222.7,-9.7298704
1222.8,-9.729700798
1222.9,-9.729519026
1223,-9.729325076
1223.1,-9.729118941
1223.2,-9.728900612
1223.3,-9.728670082
1223.4,-9.728427341
1223.5,-9.728172383
1223.6,-9.727905199
1223.7,-9.72762578
1223.8,-9.727334119
1223.9,-9.727030207
1224,-9.726714036
1224.1,-9.726385597
1224.2,-9.726044883
1224.3,-9.725691886
1224.4,-9.725326596
1224.5,-9.724949006
1224.6,-9.724559107
1224.7,-9.724156891
1224.8,-9.72374235
1224.9,-9.723315476
1225,-9.722876259
1225.1,-9.722424692
1225.2,-9.721960766
1225.3,-9.721484473
1225.4,-9.720995804
1225.5,-9.72049475
1225.6,-9.719981305
1225.7,-9.719455458
1225.8,-9.718917201
1225.9,-9.718366527
1226,-9.717803426
1226.1,-9.71722789
1226.2,-9.716639911
1226.3,-9.71603948
1226.4,-9.715426589
1226.5,-9.714801229
1226.6,-9.714163392
1226.7,-9.71351307
1226.8,-9.712850253
1226.9,-9.712174934
1227,-9.711487104
1227.1,-9.710786754
1227.2,-9.710073877
1227.3,-9.709348464
1227.4,-9.708610506
1227.5,-9.707859995
1227.6,-9.707096923
1227.7,-9.706321282
1227.8,-9.705533062
1227.9,-9.704732256
1228,-9.703918855
1228.1,-9.703092852
1228.2,-9.702254237
1228.3,-9.701403001
1228.4,-9.700539138
1228.5,-9.699662638
1228.6,-9.698773493
1228.7,-9.697871694
1228.8,-9.696957233
1228.9,-9.696030102
1229,-9.695090293
1229.1,-9.694137796
1229.2,-9.693172605
1229.3,-9.69219471
1229.4,-9.691204103
1229.5,-9.690200775
1229.6,-9.689184719
1229.7,-9.688155927
1229.8,-9.687114389
1229.9,-9.686060097
1230,-9.684993043
1230.1,-9.683913219
1230.2,-9.682820616
1230.3,-9.681715226
1230.4,-9.68059704
1230.5,-9.679466049
1230.6,-9.678322246
1230.7,-9.677165622
1230.8,-9.675996169
1230.9,-9.674813877
1231,-9.673618739
1231.1,-9.672410746
1231.2,-9.67118989
1231.3,-9.669956161
1231.4,-9.668709552
1231.5,-9.667450054
1231.6,-9.666177658
1231.7,-9.664892356
1231.8,-9.663594138
1231.9,-9.662282997
1232,-9.660958923
1232.1,-9.659621909
1232.2,-9.658271944
1232.3,-9.656909022
1232.4,-9.655533133
1232.5,-9.654144268
1232.6,-9.65274242
1232.7,-9.651327578
1232.8,-9.649899736
1232.9,-9.648458883
1233,-9.647005012
1233.1,-9.645538114
1233.2,-9.64405818
1233.3,-9.642565202
1233.4,-9.641059172
1233.5,-9.639540081
1233.6,-9.63800792
1233.7,-9.636462681
1233.8,-9.634904357
1233.9,-9.633332937
1234,-9.631748414
1234.1,-9.630150779
1234.2,-9.628540023
1234.3,-9.626916138
1234.4,-9.625279116
1234.5,-9.623628948
1234.6,-9.621965626
1234.7,-9.62028914
1234.8,-9.618599483
1234.9,-9.616896646
1235,-9.615180621
1235.1,-9.613451398
1235.2,-9.61170897
1235.3,-9.609953327
1235.4,-9.608184462
1235.5,-9.606402366
1235.6,-9.60460703
1235.7,-9.602798446
1235.8,-9.600976606
1235.9,-9.5991415
1236,-9.597293121
1236.1,-9.595431461
1236.2,-9.593556509
1236.3,-9.591668259
1236.4,-9.589766702
1236.5,-9.58785183
1236.6,-9.585923634
1236.7,-9.583982105
1236.8,-9.582027236
1236.9,-9.580059019
1237,-9.578077444
1237.1,-9.576082504
1237.2,-9.57407419
1237.3,-9.572052495
1237.4,-9.570017409
1237.5,-9.567968925
1237.6,-9.565907034
1237.7,-9.563831728
1237.8,-9.561742999
1237.9,-9.559640839
1238,-9.55752524
1238.1,-9.555396193
1238.2,-9.55325369
1238.3,-9.551097724
1238.4,-9.548928286
1238.5,-9.546745368
1238.6,-9.544548963
1238.7,-9.542339062
1238.8,-9.540115658
1238.9,-9.537878742
1239,-9.535628306
1239.1,-9.533364343
1239.2,-9.531086845
1239.3,-9.528795804
1239.4,-9.526491212
1239.5,-9.524173061
1239.6,-9.521841344
1239.7,-9.519496051
1239.8,-9.517137176
1239.9,-9.51476471
1240,-9.512378646
1240.1,-9.509978976
1240.2,-9.507565692
1240.3,-9.505138786
1240.4,-9.502698251
1240.5,-9.500244078
1240.6,-9.497776261
1240.7,-9.495294792
1240.8,-9.492799662
1240.9,-9.490290865
1241,-9.487768392
1241.1,-9.485232236
1241.2,-9.482682389
1241.3,-9.480118844
1241.4,-9.477541594
1241.5,-9.47495063
1241.6,-9.472345946
1241.7,-9.469727533
1241.8,-9.467095386
1241.9,-9.464449495
1242,-9.461789854
1242.1,-9.459116456
1242.2,-9.456429292
1242.3,-9.453728356
1242.4,-9.45101364
1242.5,-9.448285136
1242.6,-9.445542837
1242.7,-9.442786737
1242.8,-9.440016826
1242.9,-9.437233099
1243,-9.434435548
1243.1,-9.431624165
1243.2,-9.428798944
1243.3,-9.425959877
1243.4,-9.423106958
1243.5,-9.420240178
1243.6,-9.417359531
1243.7,-9.41446501
1243.8,-9.411556607
1243.9,-9.408634317
1244,-9.405698131
1244.1,-9.402748043
1244.2,-9.399784046
1244.3,-9.396806134
1244.4,-9.393814299
1244.5,-9.390808534
1244.6,-9.387788833
1244.7,-9.384755188
1244.8,-9.381707594
1244.9,-9.378646042
1245,-9.375570526
1245.1,-9.37248104
1245.2,-9.369377576
1245.3,-9.366260127
1245.4,-9.363128687
1245.5,-9.359983248
1245.6,-9.356823805
1245.7,-9.35365035
1245.8,-9.350462876
1245.9,-9.347261377
1246,-9.344045846
1246.1,-9.340816276
1246.2,-9.33757266
1246.3,-9.334314992
1246.4,-9.331043265
1246.5,-9.327757473
1246.6,-9.324457608
1246.7,-9.321143665
1246.8,-9.317815637
1246.9,-9.314473516
1247,-9.311117297
1247.1,-9.307746974
1247.2,-9.304362539
1247.3,-9.300963986
1247.4,-9.297551308
1247.5,-9.2941245
1247.6,-9.290683555
1247.7,-9.287228466
1247.8,-9.283759228
1247.9,-9.280275834
1248,-9.276778278
1248.1,-9.273266553
1248.2,-9.269740653
1248.3,-9.266200573
1248.4,-9.262646307
1248.5,-9.259077847
1248.6,-9.25549519
1248.7,-9.251898328
1248.8,-9.248287256
1248.9,-9.244661968
1249,-9.241022459
1249.1,-9.237368722
1249.2,-9.233700752
1249.3,-9.230018543
1249.4,-9.22632209
1249.5,-9.222611386
1249.6,-9.218886426
1249.7,-9.215147205
1249.8,-9.211393716
1249.9,-9.207625954
1250,-9.203843914
1250.1,-9.20004759
1250.2,-9.196236977
1250.3,-9.192412069
1250.4,-9.188572862
1250.5,-9.184719349
1250.6,-9.180851526
1250.7,-9.176969387
1250.8,-9.173072927
1250.9,-9.169162142
1251,-9.165237027
1251.1,-9.161297575
1251.2,-9.157343783
1251.3,-9.153375645
1251.4,-9.149393156
1251.5,-9.145396311
1251.6,-9.141385106
1251.7,-9.137359536
1251.8,-9.133319595
1251.9,-9.129265279
1252,-9.125196582
1252.1,-9.121113501
1252.2,-9.117016029
1252.3,-9.112904163
1252.4,-9.108777898
1252.5,-9.104637228
1252.6,-9.10048215
1252.7,-9.096312658
1252.8,-9.092128749
1252.9,-9.087930417
1253,-9.083717659
1253.1,-9.079490468
1253.2,-9.075248843
1253.3,-9.070992777
1253.4,-9.066722266
1253.5,-9.062437306
1253.6,-9.058137894
1253.7,-9.053824023
1253.8,-9.049495691
1253.9,-9.045152893
1254,-9.040795626
1254.1,-9.036423884
1254.2,-9.032037663
1254.3,-9.027636961
1254.4,-9.023221772
1254.5,-9.018792093
1254.6,-9.014347919
1254.7,-9.009889247
1254.8,-9.005416073
1254.9,-9.000928392
1255,-8.996426202
1255.1,-8.991909497
1255.2,-8.987378274
1255.3,-8.98283253
1255.4,-8.97827226
1255.5,-8.973697461
1255.6,-8.969108129
1255.7,-8.964504261
1255.8,-8.959885852
1255.9,-8.9552529
1256,-8.9506054
1256.1,-8.945943349
1256.2,-8.941266744
1256.3,-8.936575582
1256.4,-8.931869859
1256.5,-8.927149572
1256.6,-8.922414717
1256.7,-8.917665292
1256.8,-8.912901294
1256.9,-8.908122718
1257,-8.903329564
1257.1,-8.898521826
1257.2,-8.893699503
1257.3,-8.88886259
1257.4,-8.884011086
1257.5,-8.879144987
1257.6,-8.87426429
1257.7,-8.869368992
1257.8,-8.864459091
1257.9,-8.859534582
1258,-8.854595464
1258.1,-8.849641734
1258.2,-8.844673389
1258.3,-8.839690426
1258.4,-8.834692843
1258.5,-8.829680638
1258.6,-8.824653807
1258.7,-8.819612349
1258.8,-8.81455626
1258.9,-8.809485539
1259,-8.804400184
1259.1,-8.799300192
1259.2,-8.79418556
1259.3,-8.789056288
1259.4,-8.783912373
1259.5,-8.778753813
1259.6,-8.773580606
1259.7,-8.76839275
1259.8,-8.763190244
1259.9,-8.757973086
1260,-8.752741275
1260.1,-8.747494808
1260.2,-8.742233685
1260.3,-8.736957903
1260.4,-8.731667462
1260.5,-8.726362361
1260.6,-8.721042597
1260.7,-8.71570817
1260.8,-8.710359079
1260.9,-8.704995323
1261,-8.6996169
1261.1,-8.69422381
1261.2,-8.688816053
1261.3,-8.683393626
1261.4,-8.67795653
1261.5,-8.672504763
1261.6,-8.667038325
1261.7,-8.661557216
1261.8,-8.656061435
1261.9,-8.650550982
1262,-8.645025855
1262.1,-8.639486055
1262.2,-8.633931581
1262.3,-8.628362433
1262.4,-8.622778611
1262.5,-8.617180113
1262.6,-8.611566941
1262.7,-8.605939094
1262.8,-8.600296571
1262.9,-8.594639374
1263,-8.588967501
1263.1,-8.583280953
1263.2,-8.577579731
1263.3,-8.571863834
1263.4,-8.566133263
1263.5,-8.560388019
1263.6,-8.5546281
1263.7,-8.548853509
1263.8,-8.543064246
1263.9,-8.537260311
1264,-8.531441706
1264.1,-8.52560843
1264.2,-8.519760485
1264.3,-8.513897871
1264.4,-8.508020591
1264.5,-8.502128644
1264.6,-8.496222032
1264.7,-8.490300756
1264.8,-8.484364818
1264.9,-8.478414218
1265,-8.472448958
1265.1,-8.46646904
1265.2,-8.460474465
1265.3,-8.454465235
1265.4,-8.448441351
1265.5,-8.442402816
1265.6,-8.436349631
1265.7,-8.430281799
1265.8,-8.424199321
1265.9,-8.418102199
1266,-8.411990437
1266.1,-8.405864036
1266.2,-8.399722998
1266.3,-8.393567326
1266.4,-8.387397022
1266.5,-8.381212089
1266.6,-8.37501253
1266.7,-8.368798347
1266.8,-8.362569542
1266.9,-8.35632612
1267,-8.350068082
1267.1,-8.343795432
1267.2,-8.337508173
1267.3,-8.331206308
1267.4,-8.324889841
1267.5,-8.318558774
1267.6,-8.312213111
1267.7,-8.305852856
1267.8,-8.299478012
1267.9,-8.293088582
1268,-8.28668457
1268.1,-8.280265981
1268.2,-8.273832817
1268.3,-8.267385083
1268.4,-8.260922783
1268.5,-8.25444592
1268.6,-8.247954499
1268.7,-8.241448523
1268.8,-8.234927997
1268.9,-8.228392926
1269,-8.221843313
1269.1,-8.215279163
1269.2,-8.20870048
1269.3,-8.20210727
1269.4,-8.195499537
1269.5,-8.188877285
1269.6,-8.182240519
1269.7,-8.175589245
1269.8,-8.168923467
1269.9,-8.16224319
1270,-8.15554842
1270.1,-8.148839162
1270.2,-8.142115421
1270.3,-8.135377202
1270.4,-8.128624511
1270.5,-8.121857354
1270.6,-8.115075735
1270.7,-8.10827966
1270.8,-8.101469135
1270.9,-8.094644165
1271,-8.087804756
1271.1,-8.080950914
1271.2,-8.074082645
1271.3,-8.067199955
1271.4,-8.06030285
1271.5,-8.053391335
1271.6,-8.046465418
1271.7,-8.039525104
1271.8,-8.032570401
1271.9,-8.025601314
1272,-8.01861785
1272.1,-8.011620015
1272.2,-8.004607818
1272.3,-7.997581263
1272.4,-7.990540359
1272.5,-7.983485111
1272.6,-7.976415528
1272.7,-7.969331617
1272.8,-7.962233384
1272.9,-7.955120837
1273,-7.947993983
1273.1,-7.94085283
1273.2,-7.933697386
1273.3,-7.926527659
1273.4,-7.919343655
1273.5,-7.912145383
1273.6,-7.904932851
1273.7,-7.897706067
1273.8,-7.890465038
1273.9,-7.883209774
1274,-7.875940282
1274.1,-7.868656571
1274.2,-7.861358648
1274.3,-7.854046524
1274.4,-7.846720206
1274.5,-7.839379704
1274.6,-7.832025025
1274.7,-7.824656179
1274.8,-7.817273174
1274.9,-7.809876021
1275,-7.802464727
1275.1,-7.795039303
1275.2,-7.787599757
1275.3,-7.780146099
1275.4,-7.772678339
1275.5,-7.765196486
1275.6,-7.75770055
1275.7,-7.75019054
1275.8,-7.742666468
1275.9,-7.735128343
1276,-7.727576174
1276.1,-7.720009973
1276.2,-7.712429749
1276.3,-7.704835513
1276.4,-7.697227276
1276.5,-7.689605047
1276.6,-7.681968839
1276.7,-7.674318661
1276.8,-7.666654525
1276.9,-7.658976442
1277,-7.651284423
1277.1,-7.64357848
1277.2,-7.635858623
1277.3,-7.628124865
1277.4,-7.620377217
1277.5,-7.61261569
1277.6,-7.604840297
1277.7,-7.59705105
1277.8,-7.589247961
1277.9,-7.581431041
1278,-7.573600303
1278.1,-7.565755759
1278.2,-7.557897423
1278.3,-7.550025306
1278.4,-7.54213942
1278.5,-7.53423978
1278.6,-7.526326397
1278.7,-7.518399285
1278.8,-7.510458457
1278.9,-7.502503927
1279,-7.494535706
1279.1,-7.48655381
1279.2,-7.478558251
1279.3,-7.470549044
1279.4,-7.462526201
1279.5,-7.454489737
1279.6,-7.446439666
1279.7,-7.438376002
1279.8,-7.430298758
1279.9,-7.422207949
1280,-7.41410359
1280.1,-7.405985695
1280.2,-7.397854279
1280.3,-7.389709356
1280.4,-7.381550941
1280.5,-7.373379048
1280.6,-7.365193693
